中心局B,中心局M,中心局N,初始路线,串行路线,初始车辆使用情况,串行车辆使用情况,初始成本,串行成本,节约成本
北京,兰州,武汉,"北京-兰州,兰州-北京,北京-武汉,武汉-北京",北京-兰州-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,60877.36000000001,0,0
北京,兰州,长沙,"北京-兰州,兰州-北京,北京-长沙,长沙-北京",北京-兰州-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,70541.546,0,0
北京,兰州,广州,"北京-兰州,兰州-北京,北京-广州,广州-北京",北京-兰州-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,86413.63,0,0
北京,兰州,重庆,"北京-兰州,兰州-北京,北京-重庆,重庆-北京",北京-兰州-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,48932.74,0,0
北京,兰州,成都,"北京-兰州,兰州-北京,北京-成都,成都-北京",北京-兰州-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,57855.176,0,0
北京,兰州,贵阳,"北京-兰州,兰州-北京,北京-贵阳,贵阳-北京",北京-兰州-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,50274.134000000005,0,0
北京,兰州,西安,"北京-兰州,兰州-北京,北京-西安,西安-北京",北京-兰州-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,54774.448,0,0
北京,兰州,唐山,"北京-兰州,兰州-北京,北京-唐山,唐山-北京",北京-兰州-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,22954.568,0,0
北京,兰州,廊坊,"北京-兰州,兰州-北京,北京-廊坊,廊坊-北京",北京-兰州-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,21419.4,0,0
北京,兰州,保定,"北京-兰州,兰州-北京,北京-保定,保定-北京",北京-兰州-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,23705.788,0,0
北京,兰州,大连,"北京-兰州,兰州-北京,北京-大连,大连-北京",北京-兰州-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,32692.656000000003,0,0
北京,兰州,锦州,"北京-兰州,兰州-北京,北京-锦州,锦州-北京",北京-兰州-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,27505.026000000005,0,0
北京,兰州,徐州,"北京-兰州,兰州-北京,北京-徐州,徐州-北京",北京-兰州-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,42301.232,0,0
北京,兰州,青岛,"北京-兰州,兰州-北京,北京-青岛,青岛-北京",北京-兰州-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,31322.684000000005,0,0
北京,唐山,天津,"北京-唐山,唐山-北京,北京-天津,天津-北京",北京-唐山-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,4586.476000000001,0,0
北京,唐山,石家庄,"北京-唐山,唐山-北京,北京-石家庄,石家庄-北京",北京-唐山-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,15119.796,0,0
北京,唐山,太原,"北京-唐山,唐山-北京,北京-太原,太原-北京",北京-唐山-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,9339.686,0,0
北京,唐山,呼和浩特,"北京-唐山,唐山-北京,北京-呼和浩特,呼和浩特-北京",北京-唐山-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,9283.222,0,0
北京,唐山,沈阳,"北京-唐山,唐山-北京,北京-沈阳,沈阳-北京",北京-唐山-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,15393.22,0,0
北京,唐山,长春,"北京-唐山,唐山-北京,北京-长春,长春-北京",北京-唐山-长春-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,15762.466000000002,0,0
北京,唐山,哈尔滨,"北京-唐山,唐山-北京,北京-哈尔滨,哈尔滨-北京",北京-唐山-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,21476.54,0,0
北京,唐山,上海,"北京-唐山,唐山-北京,北京-上海,上海-北京",北京-唐山-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,37477.221999999994,0,0
北京,唐山,南京,"北京-唐山,唐山-北京,北京-南京,南京-北京",北京-唐山-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,31639.714,0,0
北京,唐山,杭州,"北京-唐山,唐山-北京,北京-杭州,杭州-北京",北京-唐山-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,73404.382,0,0
北京,唐山,福州,"北京-唐山,唐山-北京,北京-福州,福州-北京",北京-唐山-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,38387.178,0,0
北京,唐山,南昌,"北京-唐山,唐山-北京,北京-南昌,南昌-北京",北京-唐山-南昌-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,41992.898,0,0
北京,唐山,济南,"北京-唐山,唐山-北京,北京-济南,济南-北京",北京-唐山-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,25922.808,0,0
北京,唐山,郑州,"北京-唐山,唐山-北京,北京-郑州,郑州-北京",北京-唐山-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,43028.25,0,0
北京,唐山,武汉,"北京-唐山,唐山-北京,北京-武汉,武汉-北京",北京-唐山-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,42020.33600000001,0,0
北京,唐山,长沙,"北京-唐山,唐山-北京,北京-长沙,长沙-北京",北京-唐山-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,51684.522,0,0
北京,唐山,广州,"北京-唐山,唐山-北京,北京-广州,广州-北京",北京-唐山-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,67556.606,0,0
北京,唐山,重庆,"北京-唐山,唐山-北京,北京-重庆,重庆-北京",北京-唐山-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,30075.716,0,0
北京,唐山,成都,"北京-唐山,唐山-北京,北京-成都,成都-北京",北京-唐山-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,38998.152,0,0
北京,唐山,贵阳,"北京-唐山,唐山-北京,北京-贵阳,贵阳-北京",北京-唐山-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,31417.11,0,0
北京,唐山,西安,"北京-唐山,唐山-北京,北京-西安,西安-北京",北京-唐山-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,35917.424,0,0
北京,唐山,兰州,"北京-唐山,唐山-北京,北京-兰州,兰州-北京",北京-唐山-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,22954.568,0,0
北京,唐山,廊坊,"北京-唐山,唐山-北京,北京-廊坊,廊坊-北京",北京-唐山-廊坊-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,2562.376,0,0
北京,唐山,保定,"北京-唐山,唐山-北京,北京-保定,保定-北京",北京-唐山-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,4848.763999999999,0,0
北京,唐山,大连,"北京-唐山,唐山-北京,北京-大连,大连-北京",北京-唐山-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,13835.632000000001,0,0
北京,唐山,锦州,"北京-唐山,唐山-北京,北京-锦州,锦州-北京",北京-唐山-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,8648.002,0,0
北京,唐山,徐州,"北京-唐山,唐山-北京,北京-徐州,徐州-北京",北京-唐山-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,23444.208000000002,0,0
北京,唐山,青岛,"北京-唐山,唐山-北京,北京-青岛,青岛-北京",北京-唐山-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,12465.66,0,0
北京,廊坊,天津,"北京-廊坊,廊坊-北京,北京-天津,天津-北京",北京-廊坊-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,3051.308,0,0
北京,廊坊,石家庄,"北京-廊坊,廊坊-北京,北京-石家庄,石家庄-北京",北京-廊坊-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,13584.628,0,0
北京,廊坊,太原,"北京-廊坊,廊坊-北京,北京-太原,太原-北京",北京-廊坊-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,7804.518,0,0
北京,廊坊,呼和浩特,"北京-廊坊,廊坊-北京,北京-呼和浩特,呼和浩特-北京",北京-廊坊-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,7748.054,0,0
北京,廊坊,沈阳,"北京-廊坊,廊坊-北京,北京-沈阳,沈阳-北京",北京-廊坊-沈阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,13858.052,0,0
北京,廊坊,长春,"北京-廊坊,廊坊-北京,北京-长春,长春-北京",北京-廊坊-长春-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,14227.298000000003,0,0
北京,廊坊,哈尔滨,"北京-廊坊,廊坊-北京,北京-哈尔滨,哈尔滨-北京",北京-廊坊-哈尔滨-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,19941.372,0,0
北京,廊坊,上海,"北京-廊坊,廊坊-北京,北京-上海,上海-北京",北京-廊坊-上海-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,35942.054,0,0
北京,廊坊,南京,"北京-廊坊,廊坊-北京,北京-南京,南京-北京",北京-廊坊-南京-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,30104.546,0,0
北京,廊坊,杭州,"北京-廊坊,廊坊-北京,北京-杭州,杭州-北京",北京-廊坊-杭州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,71869.214,0,0
北京,廊坊,福州,"北京-廊坊,廊坊-北京,北京-福州,福州-北京",北京-廊坊-福州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,36852.009999999995,0,0
北京,廊坊,南昌,"北京-廊坊,廊坊-北京,北京-南昌,南昌-北京",北京-廊坊-南昌-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,40457.729999999996,0,0
北京,廊坊,济南,"北京-廊坊,廊坊-北京,北京-济南,济南-北京",北京-廊坊-济南-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,24387.64,0,0
北京,廊坊,郑州,"北京-廊坊,廊坊-北京,北京-郑州,郑州-北京",北京-廊坊-郑州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,41493.082,0,0
北京,廊坊,武汉,"北京-廊坊,廊坊-北京,北京-武汉,武汉-北京",北京-廊坊-武汉-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,40485.168000000005,0,0
北京,廊坊,长沙,"北京-廊坊,廊坊-北京,北京-长沙,长沙-北京",北京-廊坊-长沙-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,50149.354,0,0
北京,廊坊,广州,"北京-廊坊,廊坊-北京,北京-广州,广州-北京",北京-廊坊-广州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,66021.438,0,0
北京,廊坊,重庆,"北京-廊坊,廊坊-北京,北京-重庆,重庆-北京",北京-廊坊-重庆-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,28540.547999999995,0,0
北京,廊坊,成都,"北京-廊坊,廊坊-北京,北京-成都,成都-北京",北京-廊坊-成都-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,37462.984,0,0
北京,廊坊,贵阳,"北京-廊坊,廊坊-北京,北京-贵阳,贵阳-北京",北京-廊坊-贵阳-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,29881.942000000003,0,0
北京,廊坊,西安,"北京-廊坊,廊坊-北京,北京-西安,西安-北京",北京-廊坊-西安-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,34382.255999999994,0,0
北京,廊坊,兰州,"北京-廊坊,廊坊-北京,北京-兰州,兰州-北京",北京-廊坊-兰州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,21419.4,0,0
北京,廊坊,唐山,"北京-廊坊,廊坊-北京,北京-唐山,唐山-北京",北京-廊坊-唐山-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,2562.376,0,0
北京,廊坊,保定,"北京-廊坊,廊坊-北京,北京-保定,保定-北京",北京-廊坊-保定-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,3313.5959999999995,0,0
北京,廊坊,大连,"北京-廊坊,廊坊-北京,北京-大连,大连-北京",北京-廊坊-大连-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,12300.464,0,0
北京,廊坊,锦州,"北京-廊坊,廊坊-北京,北京-锦州,锦州-北京",北京-廊坊-锦州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,7112.834000000001,0,0
北京,廊坊,徐州,"北京-廊坊,廊坊-北京,北京-徐州,徐州-北京",北京-廊坊-徐州-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,21909.04,0,0
北京,廊坊,青岛,"北京-廊坊,廊坊-北京,北京-青岛,青岛-北京",北京-廊坊-青岛-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,10930.492,0,0
北京,保定,天津,"北京-保定,保定-北京,北京-天津,天津-北京",北京-保定-天津-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,5337.696,0,0
北京,保定,石家庄,"北京-保定,保定-北京,北京-石家庄,石家庄-北京",北京-保定-石家庄-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,15871.016,0,0
北京,保定,太原,"北京-保定,保定-北京,北京-太原,太原-北京",北京-保定-太原-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,10090.905999999999,0,0
北京,保定,呼和浩特,"北京-保定,保定-北京,北京-呼和浩特,呼和浩特-北京",北京-保定-呼和浩特-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,10034.442,0,0
北京,保定,沈阳,"北京-保定,保定-北京,北京-沈阳,沈阳-北京",北京-保定-沈阳-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,16144.439999999999,0,0
北京,保定,长春,"北京-保定,保定-北京,北京-长春,长春-北京",北京-保定-长春-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,16513.686,0,0
北京,保定,哈尔滨,"北京-保定,保定-北京,北京-哈尔滨,哈尔滨-北京",北京-保定-哈尔滨-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,22227.760000000002,0,0
北京,保定,上海,"北京-保定,保定-北京,北京-上海,上海-北京",北京-保定-上海-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,38228.441999999995,0,0
北京,保定,南京,"北京-保定,保定-北京,北京-南京,南京-北京",北京-保定-南京-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,1辆12t车",,32390.933999999997,0,0
北京,保定,杭州,"北京-保定,保定-北京,北京-杭州,杭州-北京",北京-保定-杭州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,4辆12t车",,74155.602,0,0
北京,保定,福州,"北京-保定,保定-北京,北京-福州,福州-北京",北京-保定-福州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,39138.398,0,0
北京,保定,南昌,"北京-保定,保定-北京,北京-南昌,南昌-北京",北京-保定-南昌-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,42744.118,0,0
北京,保定,济南,"北京-保定,保定-北京,北京-济南,济南-北京",北京-保定-济南-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,26674.028,0,0
北京,保定,郑州,"北京-保定,保定-北京,北京-郑州,郑州-北京",北京-保定-郑州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,2辆12t车",,43779.47,0,0
北京,保定,武汉,"北京-保定,保定-北京,北京-武汉,武汉-北京",北京-保定-武汉-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,1辆20t车,0辆12t车",,42771.556000000004,0,0
北京,保定,长沙,"北京-保定,保定-北京,北京-长沙,长沙-北京",北京-保定-长沙-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,1辆12t车",,52435.742,0,0
北京,保定,广州,"北京-保定,保定-北京,北京-广州,广州-北京",北京-保定-广州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,68307.826,0,0
北京,保定,重庆,"北京-保定,保定-北京,北京-重庆,重庆-北京",北京-保定-重庆-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,30826.935999999994,0,0
北京,保定,成都,"北京-保定,保定-北京,北京-成都,成都-北京",北京-保定-成都-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用1辆40t车,0辆20t车,0辆12t车",,39749.371999999996,0,0
北京,保定,贵阳,"北京-保定,保定-北京,北京-贵阳,贵阳-北京",北京-保定-贵阳-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,32168.33,0,0
北京,保定,西安,"北京-保定,保定-北京,北京-西安,西安-北京",北京-保定-西安-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,36668.644,0,0
北京,保定,兰州,"北京-保定,保定-北京,北京-兰州,兰州-北京",北京-保定-兰州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,23705.788,0,0
北京,保定,唐山,"北京-保定,保定-北京,北京-唐山,唐山-北京",北京-保定-唐山-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,4848.764,0,0
北京,保定,廊坊,"北京-保定,保定-北京,北京-廊坊,廊坊-北京",北京-保定-廊坊-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,3313.5959999999995,0,0
北京,保定,大连,"北京-保定,保定-北京,北京-大连,大连-北京",北京-保定-大连-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,14586.852,0,0
北京,保定,锦州,"北京-保定,保定-北京,北京-锦州,锦州-北京",北京-保定-锦州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,9399.222000000002,0,0
北京,保定,徐州,"北京-保定,保定-北京,北京-徐州,徐州-北京",北京-保定-徐州-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,2辆20t车,0辆12t车",,24195.428,0,0
北京,保定,青岛,"北京-保定,保定-北京,北京-青岛,青岛-北京",北京-保定-青岛-北京,"北京-天津的往返邮路使用1辆40t车,0辆20t车,0辆12t车;
北京-石家庄的往返邮路使用0辆40t车,1辆20t车,0辆12t车",,13216.880000000001,0,0
北京,大连,天津,"北京-大连,大连-北京,北京-天津,天津-北京",北京-大连-天津-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,2辆12t车",,14324.564,0,0
北京,大连,石家庄,"北京-大连,大连-北京,北京-石家庄,石家庄-北京",北京-大连-石家庄-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用1辆40t车,2辆20t车,0辆12t车",,24857.884,0,0
北京,大连,太原,"北京-大连,大连-北京,北京-太原,太原-北京",北京-大连-太原-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,19077.774,0,0
北京,大连,呼和浩特,"北京-大连,大连-北京,北京-呼和浩特,呼和浩特-北京",北京-大连-呼和浩特-北京,"北京-天津的往返邮路使用0辆40t车,0辆20t车,1辆12t车;
北京-石家庄的往返邮路使用0辆40t车,0辆20t车,1辆12t车",,19021.309999999998,0,0
