,收寄城市,寄达城市,是否自有邮路,车辆使用情况,车辆成本
1802,连云港,常州,0,,0
1803,连云港,无锡,0,,0
1804,连云港,苏州,0,,0
1805,连云港,徐州,0,,0
1806,连云港,连云港,0,,0
1807,连云港,淮安,0,,0
1808,连云港,盐城,0,,0
1809,连云港,扬州,0,,0
1810,连云港,南通,0,,0
1811,连云港,杭州,0,,0
1812,连云港,湖州,0,,0
1813,连云港,嘉兴,0,,0
1814,连云港,宁波,0,,0
1815,连云港,台州,0,,0
1816,连云港,金华,0,,0
1817,连云港,义乌,0,,0
1818,连云港,温州,0,,0
1819,连云港,合肥,0,,0
1820,连云港,蚌埠,0,,0
1821,连云港,芜湖,0,,0
1822,连云港,安庆,0,,0
1823,连云港,福州,0,,0
1824,连云港,厦门,0,,0
1825,连云港,泉州,0,,0
1826,连云港,南昌,0,,0
1827,连云港,鹰潭,0,,0
1828,连云港,赣州,0,,0
1829,连云港,济南,0,,0
1830,连云港,潍坊,0,,0
1831,连云港,烟台,0,,0
1832,连云港,青岛,0,,0
1833,连云港,济宁,0,,0
1834,连云港,临沂,0,,0
1835,连云港,郑州,0,,0
1836,连云港,漯河,0,,0
1837,连云港,信阳,0,,0
1838,连云港,洛阳,0,,0
1839,连云港,武汉,0,,0
1840,连云港,荆州,0,,0
1841,连云港,襄阳,0,,0
1842,连云港,长沙,0,,0
1843,连云港,常德,0,,0
1844,连云港,衡阳,0,,0
1845,连云港,广州,0,,0
1846,连云港,汕头,0,,0
1847,连云港,深圳,0,,0
1848,连云港,东莞,0,,0
1849,连云港,湛江,0,,0
1850,连云港,中山,0,,0
1851,连云港,南宁,0,,0
1852,连云港,柳州,0,,0
1853,连云港,海口,0,,0
1854,连云港,重庆,0,,0
1855,连云港,成都,0,,0
1856,连云港,南充,0,,0
1857,连云港,内江,0,,0
1858,连云港,贵阳,0,,0
1859,连云港,昆明,0,,0
1860,连云港,大理州,0,,0
1861,连云港,拉萨,0,,0
1862,连云港,西安,0,,0
1863,连云港,宝鸡,0,,0
1864,连云港,兰州,0,,0
1865,连云港,西宁,0,,0
1866,连云港,银川,0,,0
1867,连云港,乌鲁木齐,0,,0
1868,连云港,阿克苏,0,,0
1869,连云港,喀什,0,,0
1870,淮安,北京,0,,0
1871,淮安,天津,0,,0
1872,淮安,石家庄,0,,0
1873,淮安,唐山,0,,0
1874,淮安,廊坊,0,,0
1875,淮安,保定,0,,0
1876,淮安,太原,0,,0
1877,淮安,侯马,0,,0
1878,淮安,呼和浩特,0,,0
1879,淮安,包头,0,,0
1880,淮安,沈阳,0,,0
1881,淮安,大连,0,,0
1882,淮安,锦州,0,,0
1883,淮安,长春,0,,0
1884,淮安,哈尔滨,0,,0
1885,淮安,上海,0,,0
1886,淮安,南京,0,,0
1887,淮安,常州,0,,0
1888,淮安,无锡,0,,0
1889,淮安,苏州,0,,0
1890,淮安,徐州,0,,0
1891,淮安,连云港,0,,0
1892,淮安,淮安,0,,0
1893,淮安,盐城,0,,0
1894,淮安,扬州,0,,0
1895,淮安,南通,0,,0
1896,淮安,杭州,0,,0
1897,淮安,湖州,0,,0
1898,淮安,嘉兴,0,,0
1899,淮安,宁波,0,,0
1900,淮安,台州,0,,0
1901,淮安,金华,0,,0
1902,淮安,义乌,0,,0
1903,淮安,温州,0,,0
1904,淮安,合肥,0,,0
1905,淮安,蚌埠,0,,0
1906,淮安,芜湖,0,,0
1907,淮安,安庆,0,,0
1908,淮安,福州,0,,0
1909,淮安,厦门,0,,0
1910,淮安,泉州,0,,0
1911,淮安,南昌,0,,0
1912,淮安,鹰潭,0,,0
1913,淮安,赣州,0,,0
1914,淮安,济南,0,,0
1915,淮安,潍坊,0,,0
1916,淮安,烟台,0,,0
1917,淮安,青岛,0,,0
1918,淮安,济宁,0,,0
1919,淮安,临沂,0,,0
1920,淮安,郑州,0,,0
1921,淮安,漯河,0,,0
1922,淮安,信阳,0,,0
1923,淮安,洛阳,0,,0
1924,淮安,武汉,0,,0
1925,淮安,荆州,0,,0
1926,淮安,襄阳,0,,0
1927,淮安,长沙,0,,0
1928,淮安,常德,0,,0
1929,淮安,衡阳,0,,0
1930,淮安,广州,0,,0
1931,淮安,汕头,0,,0
1932,淮安,深圳,0,,0
1933,淮安,东莞,0,,0
1934,淮安,湛江,0,,0
1935,淮安,中山,0,,0
1936,淮安,南宁,0,,0
1937,淮安,柳州,0,,0
1938,淮安,海口,0,,0
1939,淮安,重庆,0,,0
1940,淮安,成都,0,,0
1941,淮安,南充,0,,0
1942,淮安,内江,0,,0
1943,淮安,贵阳,0,,0
1944,淮安,昆明,0,,0
1945,淮安,大理州,0,,0
1946,淮安,拉萨,0,,0
1947,淮安,西安,0,,0
1948,淮安,宝鸡,0,,0
1949,淮安,兰州,0,,0
1950,淮安,西宁,0,,0
1951,淮安,银川,0,,0
1952,淮安,乌鲁木齐,0,,0
1953,淮安,阿克苏,0,,0
1954,淮安,喀什,0,,0
1955,盐城,北京,0,,0
1956,盐城,天津,0,,0
1957,盐城,石家庄,0,,0
1958,盐城,唐山,0,,0
1959,盐城,廊坊,0,,0
1960,盐城,保定,0,,0
1961,盐城,太原,0,,0
1962,盐城,侯马,0,,0
1963,盐城,呼和浩特,0,,0
1964,盐城,包头,0,,0
1965,盐城,沈阳,0,,0
1966,盐城,大连,0,,0
1967,盐城,锦州,0,,0
1968,盐城,长春,0,,0
1969,盐城,哈尔滨,0,,0
1970,盐城,上海,0,,0
1971,盐城,南京,0,,0
1972,盐城,常州,0,,0
1973,盐城,无锡,0,,0
1974,盐城,苏州,0,,0
1975,盐城,徐州,0,,0
1976,盐城,连云港,0,,0
1977,盐城,淮安,0,,0
1978,盐城,盐城,0,,0
1979,盐城,扬州,0,,0
1980,盐城,南通,0,,0
1981,盐城,杭州,0,,0
1982,盐城,湖州,0,,0
1983,盐城,嘉兴,0,,0
1984,盐城,宁波,0,,0
1985,盐城,台州,0,,0
1986,盐城,金华,0,,0
1987,盐城,义乌,0,,0
1988,盐城,温州,0,,0
1989,盐城,合肥,0,,0
1990,盐城,蚌埠,0,,0
1991,盐城,芜湖,0,,0
1992,盐城,安庆,0,,0
1993,盐城,福州,0,,0
1994,盐城,厦门,0,,0
1995,盐城,泉州,0,,0
1996,盐城,南昌,0,,0
1997,盐城,鹰潭,0,,0
1998,盐城,赣州,0,,0
1999,盐城,济南,0,,0
2000,盐城,潍坊,0,,0
2001,盐城,烟台,0,,0
2002,盐城,青岛,0,,0
2003,盐城,济宁,0,,0
2004,盐城,临沂,0,,0
2005,盐城,郑州,0,,0
2006,盐城,漯河,0,,0
2007,盐城,信阳,0,,0
2008,盐城,洛阳,0,,0
2009,盐城,武汉,0,,0
2010,盐城,荆州,0,,0
2011,盐城,襄阳,0,,0
2012,盐城,长沙,0,,0
2013,盐城,常德,0,,0
2014,盐城,衡阳,0,,0
2015,盐城,广州,0,,0
2016,盐城,汕头,0,,0
2017,盐城,深圳,0,,0
2018,盐城,东莞,0,,0
2019,盐城,湛江,0,,0
2020,盐城,中山,0,,0
2021,盐城,南宁,0,,0
2022,盐城,柳州,0,,0
2023,盐城,海口,0,,0
2024,盐城,重庆,0,,0
2025,盐城,成都,0,,0
2026,盐城,南充,0,,0
2027,盐城,内江,0,,0
2028,盐城,贵阳,0,,0
2029,盐城,昆明,0,,0
2030,盐城,大理州,0,,0
2031,盐城,拉萨,0,,0
2032,盐城,西安,0,,0
2033,盐城,宝鸡,0,,0
2034,盐城,兰州,0,,0
2035,盐城,西宁,0,,0
2036,盐城,银川,0,,0
2037,盐城,乌鲁木齐,0,,0
2038,盐城,阿克苏,0,,0
2039,盐城,喀什,0,,0
2040,扬州,北京,0,,0
2041,扬州,天津,0,,0
2042,扬州,石家庄,0,,0
2043,扬州,唐山,0,,0
2044,扬州,廊坊,0,,0
2045,扬州,保定,0,,0
2046,扬州,太原,0,,0
2047,扬州,侯马,0,,0
2048,扬州,呼和浩特,0,,0
2049,扬州,包头,0,,0
2050,扬州,沈阳,0,,0
2051,扬州,大连,0,,0
2052,扬州,锦州,0,,0
2053,扬州,长春,0,,0
2054,扬州,哈尔滨,0,,0
2055,扬州,上海,0,,0
2056,扬州,南京,0,,0
2057,扬州,常州,0,,0
2058,扬州,无锡,0,,0
2059,扬州,苏州,0,,0
2060,扬州,徐州,0,,0
2061,扬州,连云港,0,,0
2062,扬州,淮安,0,,0
2063,扬州,盐城,0,,0
2064,扬州,扬州,0,,0
2065,扬州,南通,0,,0
2066,扬州,杭州,0,,0
2067,扬州,湖州,0,,0
2068,扬州,嘉兴,0,,0
2069,扬州,宁波,0,,0
2070,扬州,台州,0,,0
2071,扬州,金华,0,,0
2072,扬州,义乌,0,,0
2073,扬州,温州,0,,0
2074,扬州,合肥,0,,0
2075,扬州,蚌埠,0,,0
2076,扬州,芜湖,0,,0
2077,扬州,安庆,0,,0
2078,扬州,福州,0,,0
2079,扬州,厦门,0,,0
2080,扬州,泉州,0,,0
2081,扬州,南昌,0,,0
2082,扬州,鹰潭,0,,0
2083,扬州,赣州,0,,0
2084,扬州,济南,0,,0
2085,扬州,潍坊,0,,0
2086,扬州,烟台,0,,0
2087,扬州,青岛,0,,0
2088,扬州,济宁,0,,0
2089,扬州,临沂,0,,0
2090,扬州,郑州,0,,0
2091,扬州,漯河,0,,0
2092,扬州,信阳,0,,0
2093,扬州,洛阳,0,,0
2094,扬州,武汉,0,,0
2095,扬州,荆州,0,,0
2096,扬州,襄阳,0,,0
2097,扬州,长沙,0,,0
2098,扬州,常德,0,,0
2099,扬州,衡阳,0,,0
2100,扬州,广州,0,,0
2101,扬州,汕头,0,,0
2102,扬州,深圳,0,,0
2103,扬州,东莞,0,,0
2104,扬州,湛江,0,,0
2105,扬州,中山,0,,0
2106,扬州,南宁,0,,0
2107,扬州,柳州,0,,0
2108,扬州,海口,0,,0
2109,扬州,重庆,0,,0
2110,扬州,成都,0,,0
2111,扬州,南充,0,,0
2112,扬州,内江,0,,0
2113,扬州,贵阳,0,,0
2114,扬州,昆明,0,,0
2115,扬州,大理州,0,,0
2116,扬州,拉萨,0,,0
2117,扬州,西安,0,,0
2118,扬州,宝鸡,0,,0
2119,扬州,兰州,0,,0
2120,扬州,西宁,0,,0
2121,扬州,银川,0,,0
2122,扬州,乌鲁木齐,0,,0
2123,扬州,阿克苏,0,,0
2124,扬州,喀什,0,,0
2125,南通,北京,0,,0
2126,南通,天津,0,,0
2127,南通,石家庄,0,,0
2128,南通,唐山,0,,0
2129,南通,廊坊,0,,0
2130,南通,保定,0,,0
2131,南通,太原,0,,0
2132,南通,侯马,0,,0
2133,南通,呼和浩特,0,,0
2134,南通,包头,0,,0
2135,南通,沈阳,0,,0
2136,南通,大连,0,,0
2137,南通,锦州,0,,0
2138,南通,长春,0,,0
2139,南通,哈尔滨,0,,0
2140,南通,上海,0,,0
2141,南通,南京,0,,0
2142,南通,常州,0,,0
2143,南通,无锡,0,,0
2144,南通,苏州,0,,0
2145,南通,徐州,0,,0
2146,南通,连云港,0,,0
2147,南通,淮安,0,,0
2148,南通,盐城,0,,0
2149,南通,扬州,0,,0
2150,南通,南通,0,,0
2151,南通,杭州,0,,0
2152,南通,湖州,0,,0
2153,南通,嘉兴,0,,0
2154,南通,宁波,0,,0
2155,南通,台州,0,,0
2156,南通,金华,0,,0
2157,南通,义乌,0,,0
2158,南通,温州,0,,0
2159,南通,合肥,0,,0
2160,南通,蚌埠,0,,0
2161,南通,芜湖,0,,0
2162,南通,安庆,0,,0
2163,南通,福州,0,,0
2164,南通,厦门,0,,0
2165,南通,泉州,0,,0
2166,南通,南昌,0,,0
2167,南通,鹰潭,0,,0
2168,南通,赣州,0,,0
2169,南通,济南,0,,0
2170,南通,潍坊,0,,0
2171,南通,烟台,0,,0
2172,南通,青岛,0,,0
2173,南通,济宁,0,,0
2174,南通,临沂,0,,0
2175,南通,郑州,0,,0
2176,南通,漯河,0,,0
2177,南通,信阳,0,,0
2178,南通,洛阳,0,,0
2179,南通,武汉,0,,0
2180,南通,荆州,0,,0
2181,南通,襄阳,0,,0
2182,南通,长沙,0,,0
2183,南通,常德,0,,0
2184,南通,衡阳,0,,0
2185,南通,广州,0,,0
2186,南通,汕头,0,,0
2187,南通,深圳,0,,0
2188,南通,东莞,0,,0
2189,南通,湛江,0,,0
2190,南通,中山,0,,0
2191,南通,南宁,0,,0
2192,南通,柳州,0,,0
2193,南通,海口,0,,0
2194,南通,重庆,0,,0
2195,南通,成都,0,,0
2196,南通,南充,0,,0
2197,南通,内江,0,,0
2198,南通,贵阳,0,,0
2199,南通,昆明,0,,0
2200,南通,大理州,0,,0
2201,南通,拉萨,0,,0
2202,南通,西安,0,,0
2203,南通,宝鸡,0,,0
2204,南通,兰州,0,,0
2205,南通,西宁,0,,0
2206,南通,银川,0,,0
2207,南通,乌鲁木齐,0,,0
2208,南通,阿克苏,0,,0
2209,南通,喀什,0,,0
2210,杭州,北京,0,,0
2211,杭州,天津,0,,0
2212,杭州,石家庄,0,,0
2213,杭州,唐山,0,,0
2214,杭州,廊坊,0,,0
2215,杭州,保定,0,,0
2216,杭州,太原,0,,0
2217,杭州,侯马,0,,0
2218,杭州,呼和浩特,0,,0
2219,杭州,包头,0,,0
2220,杭州,沈阳,0,,0
2221,杭州,大连,0,,0
2222,杭州,锦州,0,,0
2223,杭州,长春,0,,0
2224,杭州,哈尔滨,0,,0
2225,杭州,上海,0,,0
2226,杭州,南京,0,,0
2227,杭州,常州,0,,0
2228,杭州,无锡,0,,0
2229,杭州,苏州,0,,0
2230,杭州,徐州,0,,0
2231,杭州,连云港,0,,0
2232,杭州,淮安,0,,0
2233,杭州,盐城,0,,0
2234,杭州,扬州,0,,0
2235,杭州,南通,0,,0
2236,杭州,杭州,0,,0
2237,杭州,湖州,0,,0
2238,杭州,嘉兴,0,,0
2239,杭州,宁波,0,,0
2240,杭州,台州,0,,0
2241,杭州,金华,0,,0
2242,杭州,义乌,0,,0
2243,杭州,温州,0,,0
2244,杭州,合肥,0,,0
2245,杭州,蚌埠,0,,0
2246,杭州,芜湖,0,,0
2247,杭州,安庆,0,,0
2248,杭州,福州,0,,0
2249,杭州,厦门,0,,0
2250,杭州,泉州,0,,0
2251,杭州,南昌,0,,0
2252,杭州,鹰潭,0,,0
2253,杭州,赣州,0,,0
2254,杭州,济南,0,,0
2255,杭州,潍坊,0,,0
2256,杭州,烟台,0,,0
2257,杭州,青岛,0,,0
2258,杭州,济宁,0,,0
2259,杭州,临沂,0,,0
2260,杭州,郑州,0,,0
2261,杭州,漯河,0,,0
2262,杭州,信阳,0,,0
2263,杭州,洛阳,0,,0
2264,杭州,武汉,0,,0
2265,杭州,荆州,0,,0
2266,杭州,襄阳,0,,0
2267,杭州,长沙,0,,0
2268,杭州,常德,0,,0
2269,杭州,衡阳,0,,0
2270,杭州,广州,0,,0
2271,杭州,汕头,0,,0
2272,杭州,深圳,0,,0
2273,杭州,东莞,0,,0
2274,杭州,湛江,0,,0
2275,杭州,中山,0,,0
2276,杭州,南宁,0,,0
2277,杭州,柳州,0,,0
2278,杭州,海口,0,,0
2279,杭州,重庆,0,,0
2280,杭州,成都,0,,0
2281,杭州,南充,0,,0
2282,杭州,内江,0,,0
2283,杭州,贵阳,0,,0
2284,杭州,昆明,0,,0
2285,杭州,大理州,0,,0
2286,杭州,拉萨,0,,0
2287,杭州,西安,0,,0
2288,杭州,宝鸡,0,,0
2289,杭州,兰州,0,,0
2290,杭州,西宁,0,,0
2291,杭州,银川,0,,0
2292,杭州,乌鲁木齐,0,,0
2293,杭州,阿克苏,0,,0
2294,杭州,喀什,0,,0
2295,湖州,北京,0,,0
2296,湖州,天津,0,,0
2297,湖州,石家庄,0,,0
2298,湖州,唐山,0,,0
2299,湖州,廊坊,0,,0
2300,湖州,保定,0,,0
2301,湖州,太原,0,,0
2302,湖州,侯马,0,,0
2303,湖州,呼和浩特,0,,0
2304,湖州,包头,0,,0
2305,湖州,沈阳,0,,0
2306,湖州,大连,0,,0
2307,湖州,锦州,0,,0
2308,湖州,长春,0,,0
2309,湖州,哈尔滨,0,,0
2310,湖州,上海,0,,0
2311,湖州,南京,0,,0
2312,湖州,常州,0,,0
2313,湖州,无锡,0,,0
2314,湖州,苏州,0,,0
2315,湖州,徐州,0,,0
2316,湖州,连云港,0,,0
2317,湖州,淮安,0,,0
2318,湖州,盐城,0,,0
2319,湖州,扬州,0,,0
2320,湖州,南通,0,,0
2321,湖州,杭州,0,,0
2322,湖州,湖州,0,,0
2323,湖州,嘉兴,0,,0
2324,湖州,宁波,0,,0
2325,湖州,台州,0,,0
2326,湖州,金华,0,,0
2327,湖州,义乌,0,,0
2328,湖州,温州,0,,0
2329,湖州,合肥,0,,0
2330,湖州,蚌埠,0,,0
2331,湖州,芜湖,0,,0
2332,湖州,安庆,0,,0
2333,湖州,福州,0,,0
2334,湖州,厦门,0,,0
2335,湖州,泉州,0,,0
2336,湖州,南昌,0,,0
2337,湖州,鹰潭,0,,0
2338,湖州,赣州,0,,0
2339,湖州,济南,0,,0
2340,湖州,潍坊,0,,0
2341,湖州,烟台,0,,0
2342,湖州,青岛,0,,0
2343,湖州,济宁,0,,0
2344,湖州,临沂,0,,0
2345,湖州,郑州,0,,0
2346,湖州,漯河,0,,0
2347,湖州,信阳,0,,0
2348,湖州,洛阳,0,,0
2349,湖州,武汉,0,,0
2350,湖州,荆州,0,,0
2351,湖州,襄阳,0,,0
2352,湖州,长沙,0,,0
2353,湖州,常德,0,,0
2354,湖州,衡阳,0,,0
2355,湖州,广州,0,,0
2356,湖州,汕头,0,,0
2357,湖州,深圳,0,,0
2358,湖州,东莞,0,,0
2359,湖州,湛江,0,,0
2360,湖州,中山,0,,0
2361,湖州,南宁,0,,0
2362,湖州,柳州,0,,0
2363,湖州,海口,0,,0
2364,湖州,重庆,0,,0
2365,湖州,成都,0,,0
2366,湖州,南充,0,,0
2367,湖州,内江,0,,0
2368,湖州,贵阳,0,,0
2369,湖州,昆明,0,,0
2370,湖州,大理州,0,,0
2371,湖州,拉萨,0,,0
2372,湖州,西安,0,,0
2373,湖州,宝鸡,0,,0
2374,湖州,兰州,0,,0
2375,湖州,西宁,0,,0
2376,湖州,银川,0,,0
2377,湖州,乌鲁木齐,0,,0
2378,湖州,阿克苏,0,,0
2379,湖州,喀什,0,,0
2380,嘉兴,北京,0,,0
2381,嘉兴,天津,0,,0
2382,嘉兴,石家庄,0,,0
2383,嘉兴,唐山,0,,0
2384,嘉兴,廊坊,0,,0
2385,嘉兴,保定,0,,0
2386,嘉兴,太原,0,,0
2387,嘉兴,侯马,0,,0
2388,嘉兴,呼和浩特,0,,0
2389,嘉兴,包头,0,,0
2390,嘉兴,沈阳,0,,0
2391,嘉兴,大连,0,,0
2392,嘉兴,锦州,0,,0
2393,嘉兴,长春,0,,0
2394,嘉兴,哈尔滨,0,,0
2395,嘉兴,上海,0,,0
2396,嘉兴,南京,0,,0
2397,嘉兴,常州,0,,0
2398,嘉兴,无锡,0,,0
2399,嘉兴,苏州,0,,0
2400,嘉兴,徐州,0,,0
2401,嘉兴,连云港,0,,0
2402,嘉兴,淮安,0,,0
2403,嘉兴,盐城,0,,0
2404,嘉兴,扬州,0,,0
2405,嘉兴,南通,0,,0
2406,嘉兴,杭州,0,,0
2407,嘉兴,湖州,0,,0
2408,嘉兴,嘉兴,0,,0
2409,嘉兴,宁波,0,,0
2410,嘉兴,台州,0,,0
2411,嘉兴,金华,0,,0
2412,嘉兴,义乌,0,,0
2413,嘉兴,温州,0,,0
2414,嘉兴,合肥,0,,0
2415,嘉兴,蚌埠,0,,0
2416,嘉兴,芜湖,0,,0
2417,嘉兴,安庆,0,,0
2418,嘉兴,福州,0,,0
2419,嘉兴,厦门,0,,0
2420,嘉兴,泉州,0,,0
2421,嘉兴,南昌,0,,0
2422,嘉兴,鹰潭,0,,0
2423,嘉兴,赣州,0,,0
2424,嘉兴,济南,0,,0
2425,嘉兴,潍坊,0,,0
2426,嘉兴,烟台,0,,0
2427,嘉兴,青岛,0,,0
2428,嘉兴,济宁,0,,0
2429,嘉兴,临沂,0,,0
2430,嘉兴,郑州,0,,0
2431,嘉兴,漯河,0,,0
2432,嘉兴,信阳,0,,0
2433,嘉兴,洛阳,0,,0
2434,嘉兴,武汉,0,,0
2435,嘉兴,荆州,0,,0
2436,嘉兴,襄阳,0,,0
2437,嘉兴,长沙,0,,0
2438,嘉兴,常德,0,,0
2439,嘉兴,衡阳,0,,0
2440,嘉兴,广州,0,,0
2441,嘉兴,汕头,0,,0
2442,嘉兴,深圳,0,,0
2443,嘉兴,东莞,0,,0
2444,嘉兴,湛江,0,,0
2445,嘉兴,中山,0,,0
2446,嘉兴,南宁,0,,0
2447,嘉兴,柳州,0,,0
2448,嘉兴,海口,0,,0
2449,嘉兴,重庆,0,,0
2450,嘉兴,成都,0,,0
2451,嘉兴,南充,0,,0
2452,嘉兴,内江,0,,0
2453,嘉兴,贵阳,0,,0
2454,嘉兴,昆明,0,,0
2455,嘉兴,大理州,0,,0
2456,嘉兴,拉萨,0,,0
2457,嘉兴,西安,0,,0
2458,嘉兴,宝鸡,0,,0
2459,嘉兴,兰州,0,,0
2460,嘉兴,西宁,0,,0
2461,嘉兴,银川,0,,0
2462,嘉兴,乌鲁木齐,0,,0
2463,嘉兴,阿克苏,0,,0
2464,嘉兴,喀什,0,,0
2465,宁波,北京,0,,0
2466,宁波,天津,0,,0
2467,宁波,石家庄,0,,0
2468,宁波,唐山,0,,0
2469,宁波,廊坊,0,,0
2470,宁波,保定,0,,0
2471,宁波,太原,0,,0
2472,宁波,侯马,0,,0
2473,宁波,呼和浩特,0,,0
2474,宁波,包头,0,,0
2475,宁波,沈阳,0,,0
2476,宁波,大连,0,,0
2477,宁波,锦州,0,,0
2478,宁波,长春,0,,0
2479,宁波,哈尔滨,0,,0
2480,宁波,上海,0,,0
2481,宁波,南京,0,,0
2482,宁波,常州,0,,0
2483,宁波,无锡,0,,0
2484,宁波,苏州,0,,0
2485,宁波,徐州,0,,0
2486,宁波,连云港,0,,0
2487,宁波,淮安,0,,0
2488,宁波,盐城,0,,0
2489,宁波,扬州,0,,0
2490,宁波,南通,0,,0
2491,宁波,杭州,0,,0
2492,宁波,湖州,0,,0
2493,宁波,嘉兴,0,,0
2494,宁波,宁波,0,,0
2495,宁波,台州,0,,0
2496,宁波,金华,0,,0
2497,宁波,义乌,0,,0
2498,宁波,温州,0,,0
2499,宁波,合肥,0,,0
2500,宁波,蚌埠,0,,0
2501,宁波,芜湖,0,,0
2502,宁波,安庆,0,,0
2503,宁波,福州,0,,0
2504,宁波,厦门,0,,0
2505,宁波,泉州,0,,0
2506,宁波,南昌,0,,0
2507,宁波,鹰潭,0,,0
2508,宁波,赣州,0,,0
2509,宁波,济南,0,,0
2510,宁波,潍坊,0,,0
2511,宁波,烟台,0,,0
2512,宁波,青岛,0,,0
2513,宁波,济宁,0,,0
2514,宁波,临沂,0,,0
2515,宁波,郑州,0,,0
2516,宁波,漯河,0,,0
2517,宁波,信阳,0,,0
2518,宁波,洛阳,0,,0
2519,宁波,武汉,0,,0
2520,宁波,荆州,0,,0
2521,宁波,襄阳,0,,0
2522,宁波,长沙,0,,0
2523,宁波,常德,0,,0
2524,宁波,衡阳,0,,0
2525,宁波,广州,0,,0
2526,宁波,汕头,0,,0
2527,宁波,深圳,0,,0
2528,宁波,东莞,0,,0
2529,宁波,湛江,0,,0
2530,宁波,中山,0,,0
2531,宁波,南宁,0,,0
2532,宁波,柳州,0,,0
2533,宁波,海口,0,,0
2534,宁波,重庆,0,,0
2535,宁波,成都,0,,0
2536,宁波,南充,0,,0
2537,宁波,内江,0,,0
2538,宁波,贵阳,0,,0
2539,宁波,昆明,0,,0
2540,宁波,大理州,0,,0
2541,宁波,拉萨,0,,0
2542,宁波,西安,0,,0
2543,宁波,宝鸡,0,,0
2544,宁波,兰州,0,,0
2545,宁波,西宁,0,,0
2546,宁波,银川,0,,0
2547,宁波,乌鲁木齐,0,,0
2548,宁波,阿克苏,0,,0
2549,宁波,喀什,0,,0
2550,台州,北京,0,,0
2551,台州,天津,0,,0
2552,台州,石家庄,0,,0
2553,台州,唐山,0,,0
2554,台州,廊坊,0,,0
2555,台州,保定,0,,0
2556,台州,太原,0,,0
2557,台州,侯马,0,,0
2558,台州,呼和浩特,0,,0
2559,台州,包头,0,,0
2560,台州,沈阳,0,,0
2561,台州,大连,0,,0
2562,台州,锦州,0,,0
2563,台州,长春,0,,0
2564,台州,哈尔滨,0,,0
2565,台州,上海,0,,0
2566,台州,南京,0,,0
2567,台州,常州,0,,0
2568,台州,无锡,0,,0
2569,台州,苏州,0,,0
2570,台州,徐州,0,,0
2571,台州,连云港,0,,0
2572,台州,淮安,0,,0
2573,台州,盐城,0,,0
2574,台州,扬州,0,,0
2575,台州,南通,0,,0
2576,台州,杭州,0,,0
2577,台州,湖州,0,,0
2578,台州,嘉兴,0,,0
2579,台州,宁波,0,,0
2580,台州,台州,0,,0
2581,台州,金华,0,,0
2582,台州,义乌,0,,0
2583,台州,温州,0,,0
2584,台州,合肥,0,,0
2585,台州,蚌埠,0,,0
2586,台州,芜湖,0,,0
2587,台州,安庆,0,,0
2588,台州,福州,0,,0
2589,台州,厦门,0,,0
2590,台州,泉州,0,,0
2591,台州,南昌,0,,0
2592,台州,鹰潭,0,,0
2593,台州,赣州,0,,0
2594,台州,济南,0,,0
2595,台州,潍坊,0,,0
2596,台州,烟台,0,,0
2597,台州,青岛,0,,0
2598,台州,济宁,0,,0
2599,台州,临沂,0,,0
2600,台州,郑州,0,,0
2601,台州,漯河,0,,0
2602,台州,信阳,0,,0
2603,台州,洛阳,0,,0
2604,台州,武汉,0,,0
2605,台州,荆州,0,,0
2606,台州,襄阳,0,,0
2607,台州,长沙,0,,0
2608,台州,常德,0,,0
2609,台州,衡阳,0,,0
2610,台州,广州,0,,0
2611,台州,汕头,0,,0
2612,台州,深圳,0,,0
2613,台州,东莞,0,,0
2614,台州,湛江,0,,0
2615,台州,中山,0,,0
2616,台州,南宁,0,,0
2617,台州,柳州,0,,0
2618,台州,海口,0,,0
2619,台州,重庆,0,,0
2620,台州,成都,0,,0
2621,台州,南充,0,,0
2622,台州,内江,0,,0
2623,台州,贵阳,0,,0
2624,台州,昆明,0,,0
2625,台州,大理州,0,,0
2626,台州,拉萨,0,,0
2627,台州,西安,0,,0
2628,台州,宝鸡,0,,0
2629,台州,兰州,0,,0
2630,台州,西宁,0,,0
2631,台州,银川,0,,0
2632,台州,乌鲁木齐,0,,0
2633,台州,阿克苏,0,,0
2634,台州,喀什,0,,0
2635,金华,北京,0,,0
2636,金华,天津,0,,0
2637,金华,石家庄,0,,0
2638,金华,唐山,0,,0
2639,金华,廊坊,0,,0
2640,金华,保定,0,,0
2641,金华,太原,0,,0
2642,金华,侯马,0,,0
2643,金华,呼和浩特,0,,0
2644,金华,包头,0,,0
2645,金华,沈阳,0,,0
2646,金华,大连,0,,0
2647,金华,锦州,0,,0
2648,金华,长春,0,,0
2649,金华,哈尔滨,0,,0
2650,金华,上海,0,,0
2651,金华,南京,0,,0
2652,金华,常州,0,,0
2653,金华,无锡,0,,0
2654,金华,苏州,0,,0
2655,金华,徐州,0,,0
2656,金华,连云港,0,,0
2657,金华,淮安,0,,0
2658,金华,盐城,0,,0
2659,金华,扬州,0,,0
2660,金华,南通,0,,0
2661,金华,杭州,0,,0
2662,金华,湖州,0,,0
2663,金华,嘉兴,0,,0
2664,金华,宁波,0,,0
2665,金华,台州,0,,0
2666,金华,金华,0,,0
2667,金华,义乌,0,,0
2668,金华,温州,0,,0
2669,金华,合肥,0,,0
2670,金华,蚌埠,0,,0
2671,金华,芜湖,0,,0
2672,金华,安庆,0,,0
